machine,ZPL3057523,TOSSED,01565194,1 POST OFFICE SQ,BOSTON,MA,US,42.357589,-71.056353
machine,ZPL305753Y,ECU DESTINATION 360,05678234,E 5TH ST,GREENVILLE,NC,US,35.610982,-77.371997
machine,ZPL305754T,SILVER MINE SUBS,03700750,1100 28TH ST APT 200,BOULDER,CO,US,40.006017,-105.258506
machine,ZPL305756J,NOODLES & COMPANY,01595147,3030 EVANS ST,GREENVILLE,NC,US,35.57989,-77.381097
machine,ZPL305757E,BURGER KING,01811474,4063 FORT ST,LINCOLN PARK,MI,US,42.225038,-83.181584
machine,ZPL3057589,WENDYS,07359009,2815 RALEIGH ROAD PKWY W,WILSON,NC,US,35.748165,-77.968362
machine,ZPL3057594,WENDYS,00143834,2906 S 4TH ST,LEAVENWORTH,KS,US,39.288644,-94.906682
machine,ZPL3057611,FAZOLI'S,04216881,499 WINCHESTER AVE,ASHLAND,KY,US,38.485336,-82.652615
machine,ZPL305762W,QDOBA MEXICAN GRILL,06249286,6100 E CROSSROADS BLVD,LOVELAND,CO,US,40.435835,-104.98449
machine,ZPL305765H,NOODLES & COMPANY,09825449,4238 WILSON BLVD STE 1130,ARLINGTON,VA,US,38.8799,-77.111259
machine,ZPL305766C,QDOBA MEXICAN GRILL,08573527,2222 WALNUT ST,CARY,NC,US,35.755276,-78.741482
machine,ZPL3057677,NOODLES & COMPANY,04590274,8071 WADSWORTH BLVD UNIT 1C,ARVADA,CO,US,39.843938,-105.081884
machine,ZPL3057682,QDOBA MEXICAN GRILL,05307907,803 N 16TH ST,MILWAUKEE,WI,US,43.04027,-87.933015
machine,ZPL305769X,NOODLES & COMPANY,01567206,2245 W STADIUM BLVD,ANN ARBOR,MI,US,42.275048,-83.777248
machine,ZPL305770Z,QDOBA MEXICAN GRILL,00699263,2720 COUNCIL TREE AVE STE 118,FORT COLLINS,CO,US,40.545885,-105.109785
machine,ZPL305772P,ELEVATION BURGER,01510154,85 WESTERN AVE,SOUTH PORTLAND,ME,US,43.634263,-70.31731
machine,ZPL305773K,BURGERFI,01579157,1955 E HALLANDALE BEACH BLVD,HALLANDALE BEACH,FL,US,25.986024,-80.129018
machine,ZPL305774F,WENDYS,02721244,2534 BERT KOUNS INDUSTRIAL LOO,SHREVEPORT,LA,US,32.40194,-93.798742
machine,ZPL305775A,MARGARITAVILLE REST AND,01638352,777 MARGARITAVILLE WAY,BOSSIER CITY,LA,US,32.509127,-93.704299
machine,ZPL3057765,WENDYS,08794201,7920 W 95TH ST,HICKORY HILLS,IL,US,40.586872,-89.683225
machine,ZPL3057770,QDOBA MEXICAN GRILL,01587660,14575 W 64TH AVE UNIT A,ARVADA,CO,US,39.812413,-105.161378
machine,ZPL305778V,QDOBA MEXICAN GRILL,08637509,11169 E I25 FRONTAGE RD,FIRESTONE,CO,US,40.580847,-105.008503
machine,ZPL305779Q,WENDYS,09848444,601 MEMORIAL DR,WAYCROSS,GA,US,31.211278,-82.351956
machine,ZPL305782I,QDOBA MEXICAN GRILL,08087453,2513 S SHIELDS ST,FORT COLLINS,CO,US,40.553984,-105.096172
machine,ZPL305783D,MCDONALDS,08174148,1499 3RD AVE,NEW YORK,NY,US,40.77782,-73.954685
machine,ZPL3057848,QDOBA MEXICAN GRILL,06135884,3871 RIVERTOWN PKWY SW,GRANDVILLE,MI,US,42.882636,-85.75919
machine,ZPL3057853,NOODLES & COMPANY,04590304,7301 S SANTA FE DR,LITTLETON,CO,US,39.588212,-105.022725
machine,ZPL305786Y,BURGERFI,01617069,5475 WINDWARD PKWY,ALPHARETTA,GA,US,34.087834,-84.270501
machine,ZPL305787T,BURGER KING,02498133,811 MADISON AVE N,DOUGLAS,GA,US,33.59333,-83.46329
machine,ZPL305789J,BURGER KING,06244157,5343 YOUNGSTOWN WARREN RD,NILES,OH,US,41.211991,-80.757228
machine,ZPL305790L,WENDY'S,02853111,8586 YOUREE DR,SHREVEPORT,LA,US,32.426424,-93.708983
machine,ZPL305791G,WENDYS,06960511,1630 NC HIGHWAY 67,JONESVILLE,NC,US,36.238873,-80.806021
machine,ZPL305792B,MARGARITAVILLE REST AND,01638352,777 MARGARITAVILLE WAY,BOSSIER CITY,LA,US,32.509127,-93.704299
machine,ZPL3057936,WENDY'S,01509587,1170 PERIMETER CTR W,SANDY SPRINGS,GA,US,32.977919,-82.823107
machine,ZPL305795W,BURGERFI,01617077,2844 S MAIN ST NW,KENNESAW,GA,US,34.02481,-84.615791
machine,ZPL305796R,LEVINE CHILDREN HOSPITAL,01594135,1000 BLYTHE BLVD FL 1,CHARLOTTE,NC,US,35.204556,-80.838388
machine,ZPL305797M,WENDYS,09490141,662 N RIVERSIDE DR,CLARKSVILLE,TN,US,36.536253,-87.36756
machine,ZPL305798H,QDOBA MEXICAN GRILL,02353984,1104 W ELIZABETH ST,FORT COLLINS,CO,US,40.574698,-105.09599
machine,ZPL305799C,QDOBA MEXICAN GRILL,01803179,14231 W COLFAX AVE,LAKEWOOD,CO,US,39.738897,-105.149086
machine,ZPL305801U,SEAWORLD ORLANDO,01640112,7007 SEA HARBOR DR,ORLANDO,FL,US,28.406625,-81.470923
machine,ZPL305802P,BURGERFI,01604369,1520 AVENUE PL STE B-140,ATLANTA,GA,US,33.802365,-84.444091
machine,ZPL305803K,WENDYS,02831911,176 BOSTON POST RD W,MARLBOROUGH,MA,US,42.339101,-71.589353
machine,ZPL305804F,COLORADO STATE UNIV DURRELL,06172300,DURRELL HALL,FORT COLLINS,CO,US,40.508483,-105.056446
machine,ZPL305805A,QDOBA MEXICAN GRILL,04189006,8200 PROVIDENCE RD STE 100,CHARLOTTE,NC,US,35.053771,-80.813073
machine,ZPL3058065,NOODLES & COMPANY,04591785,10355 FEDERAL BLVD UNIT H,WESTMINSTER,CO,US,39.856275,-105.025053
machine,ZPL3058070,BURGER KING,09233339,154 S MAIN ST,BAXLEY,GA,US,31.726387,-83.255151
machine,ZPL305809Q,BURGERFI,01617071,5701 W SLAUGHTER LN BLDG B150,AUSTIN,TX,US,30.193123,-97.858584
machine,ZPL305811N,SEAWORLD ORLANDO,01640112,7007 SEA HARBOR DR,ORLANDO,FL,US,28.406625,-81.470923
machine,ZPL305812I,QDOBA MEXICAN GRILL,08013913,1281 E MAGNOLIA ST,FORT COLLINS,CO,US,40.583262,-105.053159
machine,ZPL305813D,WENDYS,04555150,101 RIVER OAKS DR,TARBORO,NC,US,35.88312,-77.547989
machine,ZPL3058148,WENDYS,01622576,9535 CULEBRA RD,SAN ANTONIO,TX,US,29.487635,-98.672361
machine,ZPL3058153,WENDYS,07698062,1301 SAINT CHARLES AVE,NEW ORLEANS,LA,US,29.940533,-90.07449
machine,ZPL305816Y,BURGERFI,01617069,5475 WINDWARD PKWY,ALPHARETTA,GA,US,34.087834,-84.270501
machine,ZPL305817T,MARGARITAVILLE REST AND,01638352,777 MARGARITAVILLE WAY,BOSSIER CITY,LA,US,32.509127,-93.704299
machine,ZPL305819J,LARKBURGER,01591322,4660 W 121ST AVE,BROOMFIELD,CO,US,39.914992,-105.019454
machine,ZPL305820L,OGILVY & MATHER,01534770,271 17TH ST NW STE 2100,ATLANTA,GA,US,33.793221,-84.379441
machine,ZPL305821G,QDOBA MEXICAN GRILL,01380316,210 HINTON OAKS BLVD STE A,KNIGHTDALE,NC,US,34.966347,-79.774178
machine,ZPL305822B,SANDOW MEDIA,01426519,3651 NW 8TH AVE STE 200,BOCA RATON,FL,US,26.358238,-80.128503
machine,ZPL3058236,GA TECH WOODRUFF HALL,03166937,890 CURRAN ST NW,ATLANTA,GA,US,33.779448,-84.406189
machine,ZPL3058241,QDOBA MEXICAN GRILL,01103275,8246D W BOWLES AVE,LITTLETON,CO,US,39.60963,-105.088815
machine,ZPL305825W,ATLANTA BREAD COMPANY,03868546,45 PEMBROKE DR STE 120,HILTON HEAD ISLAND,SC,US,32.209665,-80.72332
machine,ZPL305826R,KIMBERLY CLARK CAFETERIA,08446032,351 PHELPS DR,IRVING,TX,US,32.868856,-96.949115
machine,ZPL305827M,BURGERFI,01582315,18139 BISCAYNE BLVD,AVENTURA,FL,US,25.945029,-80.14758
machine,ZPL305828H,WENDYS,01495706,709 WASHINGTON ST,FRANKLINTON,LA,US,30.844024,-90.161161
machine,ZPL305829C,BURGER KING,04646916,9018 S US HIGHWAY 1,PORT SAINT LUCIE,FL,US,27.295845,-80.3026
machine,ZPL305830E,WENDYS,07728616,1317 N SAGINAW BLVD,SAGINAW,TX,US,32.904935,-97.402356
machine,ZPL3058319,QDOBA MEXICAN GRILL,02038124,250 E HARMONY RD,FORT COLLINS,CO,US,40.523641,-105.07408
machine,ZPL3058324,QDOBA MEXICAN GRILL,02219217,7800 REA RD STE F,CHARLOTTE,NC,US,35.063758,-80.815601
machine,ZPL305834U,WENDYS,02298486,2214 ERIC LN,BURLINGTON,NC,US,36.064865,-79.472842
machine,ZPL305835P,WENDY'S,01637333,9192 GLADES RD STE A,BOCA RATON,FL,US,26.367819,-80.188653
machine,ZPL305836K,NOODLES & COMPANY,01628668,5601 BRODIE LN STE 1500,SUNSET VALLEY,TX,US,30.227518,-97.821318
machine,ZPL305838A,WENDY'S,01592370,2398 E IRLO BRONSON MEM HWY,KISSIMMEE,FL,US,28.282277,-81.348667
machine,ZPL3058395,CACTUS CAR WASH,01597887,2777 CHAPEL HILL RD,DOUGLASVILLE,GA,US,33.728595,-84.737158
machine,ZPL3058407,WENDYS,09723871,1115 34TH ST N,SAINT PETERSBURG,FL,US,27.782919,-82.679506
machine,ZPL3058412,RED ROBIN BURGER WORKS,01512236,8270 NORTHFIELD BLVD STE 1493,DENVER,CO,US,39.797557,-104.829847
machine,ZPL305842X,QDOBA MEXICAN GRILL,04574554,16926 BIRKDALE CMNS PKWY,HUNTERSVILLE,NC,US,35.445897,-80.87903
machine,ZPL305844N,BURGERFI,01617086,2800 WESTON RD STE 2810,WESTON,FL,US,26.087621,-80.37181
machine,ZPL305845I,UNIV STUD/IOA/BURGER DIGS,02125999,1000 UNIVERSAL STUDIOS PLZ,ORLANDO,FL,US,28.47788,-81.473313
machine,ZPL305846D,WENDYS,09751424,3855 VETERANS MEMORIAL BLVD,METAIRIE,LA,US,30.004527,-90.17076
machine,ZPL3058478,WENDYS,01227521,6210 20TH ST,VERO BEACH,FL,US,27.638939,-80.454299
machine,ZPL305849Y,WENDYS,02721244,2534 BERT KOUNS INDUSTRIAL LOO,SHREVEPORT,LA,US,32.40194,-93.798742
machine,ZPL3058500,QDOBA MEXICAN GRILL,09336227,1440 10TH ST SW,LOVELAND,CO,US,40.382604,-105.097783
machine,ZPL305851V,QDOBA MEXICAN GRILL,01591346,2638 S TIMBERLINE RD STE 100,FORT COLLINS,CO,US,40.552581,-105.039203
machine,ZPL305852Q,LARKBURGER,01572350,11985 WASHINGTON ST,NORTHGLENN,CO,US,39.913902,-104.977943
machine,ZPL305853L,WENDYS,07728616,1317 N SAGINAW BLVD,SAGINAW,TX,US,32.904935,-97.402356
machine,ZPL305854G,NORTHEASTERN UNIV ON THE GO,01589668,360 HUNTINGTON AVE,BOSTON,MA,US,42.339929,-71.089692
machine,ZPL305855B,BURGER KING,06931731,7320 HIGHLAND RD,WATERFORD,MI,US,42.66104,-83.434688
machine,ZPL3058566,BURGERFI,01617071,5701 W SLAUGHTER LN BLDG B150,AUSTIN,TX,US,30.193123,-97.858584
machine,ZPL3058571,NOODLES & COMPANY,09399505,903 INDIANA AVE,INDIANAPOLIS,IN,US,39.779445,-86.17318
machine,ZPL305858W,WENDYS,08970793,390 SILVER BRIDGE PLZ,GALLIPOLIS,OH,US,38.850434,-82.306163
machine,ZPL305859R,ST THOMAS HOSPITAL,02003389,444 N MAIN ST,AKRON,OH,US,41.097639,-81.511848
machine,ZPL305860T,ECU DESTINATION 360,05678234,E 5TH ST,GREENVILLE,NC,US,35.610982,-77.371997
machine,ZPL305862J,WENDY'S,01592371,2210 SW GATLIN BLVD,PORT SAINT LUCIE,FL,US,27.264641,-80.408873
machine,ZPL305863E,QDOBA MEXICAN GRILL,07843203,2301 CLOVER BASIN DR STE 2311,LONGMONT,CO,US,40.144084,-105.130784
machine,ZPL3058649,BURGERFI,01551134,538 S PARK AVE,WINTER PARK,FL,US,28.59364,-81.350589
machine,ZPL3058654,BURGERFI,01551134,538 S PARK AVE,WINTER PARK,FL,US,28.59364,-81.350589
machine,ZPL305867U,NOODLES & COMPANY,04590729,2110 FORD PKWY,SAINT PAUL,MN,US,44.917837,-93.188921
machine,ZPL305868P,QDOBA MEXICAN GRILL,08407253,2527 11TH AVE,GREELEY,CO,US,40.396823,-104.69701
machine,ZPL305869K,QDOBA MEXICAN GRILL,07521826,4626 CENTERPLACE DR,GREELEY,CO,US,40.384991,-104.680631
machine,ZPL305870M,QDOBA MEXICAN GRILL,08462156,6430 GREEN BAY RD,KENOSHA,WI,US,42.57671,-87.885504
machine,ZPL305871H,NOODLES & COMPANY,04590045,1100 W DILLON RD STE 1,LOUISVILLE,CO,US,39.960636,-105.162543
machine,ZPL305872C,GIANT EAGLE,02439110,5550 CENTRE AVE,PITTSBURGH,PA,US,40.456838,-79.935425
machine,ZPL3058737,BURGER KING,01811474,4063 FORT ST,LINCOLN PARK,MI,US,42.225038,-83.181584
machine,ZPL3058742,BURGERFI,01637672,5001 PADRE BLVD,SOUTH PADRE ISLAND,TX,US,26.126286,-97.170685
machine,ZPL305875X,WENDYS,02993872,1502 W MCCLAIN AVE,SCOTTSBURG,IN,US,38.68567,-85.786622
machine,ZPL305877N,QDOBA MEXICAN GRILL,01962413,127 N TRYON ST,CHARLOTTE,NC,US,35.227467,-80.842884
machine,ZPL305878I,ATLANTA BREAD COMPANY,03734956,351 W 104TH AVE,NORTHGLENN,CO,US,39.885269,-104.982214
machine,ZPL305879D,SWEET PEPPERS DELI,05175696,1000 HIGHLAND COLONY PKWY,RIDGELAND,MS,US,32.439861,-90.147666
machine,ZPL305880F,WENDYS,02116915,2780 AIRLINE DR,BOSSIER CITY,LA,US,32.546998,-93.709042
machine,ZPL305881A,WENDYS,03748524,1808 S MIAMI BLVD,DURHAM,NC,US,35.945078,-78.838092
machine,ZPL3058825,QDOBA MEXICAN GRILL,07667626,3101 EDWARDS MILL RD STE 102,RALEIGH,NC,US,35.278158,-82.138466
machine,ZPL3058830,NOODLES & COMPANY,04590729,2110 FORD PKWY,SAINT PAUL,MN,US,44.917837,-93.188921
machine,ZPL305884V,WENDYS,05013890,4051 MILLENIA BLVD,ORLANDO,FL,US,28.492393,-81.428119
machine,ZPL305885Q,MARGARITAVILLE REST AND,01638352,777 MARGARITAVILLE WAY,BOSSIER CITY,LA,US,32.509127,-93.704299
machine,ZPL305886L,QDOBA MEXICAN GRILL,01449977,2005 PROMENADE BLVD STE 100,ROGERS,AR,US,36.302034,-94.175393
machine,ZPL305887G,WENDY'S,01578882,3630 RIVERSIDE DR,MACON,GA,US,31.181127,-83.805814
machine,ZPL305888B,WENDYS,06086840,1401 W KIRBY ST,WYLIE,TX,US,33.007315,-96.545336
machine,ZPL3058896,BURGER KING,01667917,99 S TALLAHASSEE ST,HAZLEHURST,GA,US,31.861385,-82.603527
machine,ZPL3058908,WENDYS,08794201,7920 W 95TH ST,HICKORY HILLS,IL,US,40.586872,-89.683225
machine,ZPL3058913,BURGERFI,01637672,5001 PADRE BLVD,SOUTH PADRE ISLAND,TX,US,26.126286,-97.170685
machine,ZPL305892Y,BURGERFI,01589413,15900 LA CANTERA PKWY STE 260,SAN ANTONIO,TX,US,29.592772,-98.61998
machine,ZPL305893T,QDOBA MEXICAN GRILL,00140363,10550 GARDEN DR UNIT 101,AURORA,CO,US,39.616254,-104.769362
machine,ZPL305894O,BURGERFI,01494966,6 S OCEAN BLVD,DELRAY BEACH,FL,US,26.461634,-80.058367
machine,ZPL305895J,WENDYS,09723871,1115 34TH ST N,SAINT PETERSBURG,FL,US,27.782919,-82.679506
machine,ZPL305896E,PIZZA DUDE,01630882,451 W 41ST ST,MIAMI BEACH,FL,US,25.813897,-80.128353
machine,ZPL3058979,WENDYS,02116915,2780 AIRLINE DR,BOSSIER CITY,LA,US,32.546998,-93.709042
machine,ZPL3058984,SEAWORLD ORLANDO,01640112,7007 SEA HARBOR DR,ORLANDO,FL,US,28.406625,-81.470923
machine,ZPL305900M,WENDYS,04638387,361 W PLAZA DR,MOORESVILLE,NC,US,35.593335,-80.855169
machine,ZPL305901H,QDOBA MEXICAN GRILL,02880878,2295 S PEORIA ST,AURORA,CO,US,39.674881,-104.84734
machine,ZPL305902C,NOODLES & COMPANY,01520650,2255 MAIN ST,LONGMONT,CO,US,40.200654,-105.102457
machine,ZPL3059042,BURGERFI,01595116,3801 W LAKE MARY BLVD UNIT 141,LAKE MARY,FL,US,28.756132,-81.344883
machine,ZPL305905X,WENDYS,09150471,1219 OAK RIDGE TPKE,OAK RIDGE,TN,US,36.016643,-84.250377
machine,ZPL305907N,LARKBURGER,01591320,1617 CALIFORNIA ST UNIT B,DENVER,CO,US,39.745398,-104.992106
machine,ZPL305908I,WENDY'S,01522082,5555 EL DORADO PKWY,FRISCO,TX,US,33.175101,-96.839171
machine,ZPL305909D,BURGERFI,01617086,2800 WESTON RD STE 2810,WESTON,FL,US,26.087621,-80.37181
machine,ZPL305910F,POPEYES LOUISIANA KITCHEN,01522911,9541 HIGHWAY 5,DOUGLASVILLE,GA,US,33.682691,-84.802977
machine,ZPL305911A,WENDYS,01622576,9535 CULEBRA RD,SAN ANTONIO,TX,US,29.487635,-98.672361
machine,ZPL3059125,BURGER KING,09447407,950 E BIG BEAVER RD,TROY,MI,US,42.561679,-83.165903
machine,ZPL3059130,MCDONALDS,08175101,2049 BROADWAY,NEW YORK,NY,US,40.777562,-73.982078
machine,ZPL305914V,WENDYS,02152946,1013 W RIDGE PIKE,CONSHOHOCKEN,PA,US,40.103361,-75.3106
machine,ZPL305915Q,WENDYS,01165076,4901 US ROUTE 60,HUNTINGTON,WV,US,38.397463,-82.526157
machine,ZPL305917G,QDOBA MEXICAN GRILL,05261800,840 E 13TH AVE,EUGENE,OR,US,44.045439,-123.079644
machine,ZPL3059196,ULM STUDENT UNION FOODCOURT,02407876,601 BAYOU DR,MONROE,LA,US,32.52765,-92.07253
machine,ZPL3059213,NOODLES & COMPANY,04590266,635A FLATIRON MARKETPLACE DR,BROOMFIELD,CO,US,39.909994,-105.002506
machine,ZPL305922Y,WENDYS,09139966,2423 S CHURCH ST,BURLINGTON,NC,US,36.081068,-79.476596
machine,ZPL305924O,WENDYS,04638387,361 W PLAZA DR,MOORESVILLE,NC,US,35.593335,-80.855169
machine,ZPL305925J,WENDYS,01564035,1091 S HOVER ST,LONGMONT,CO,US,40.141522,-105.130849
machine,ZPL305926E,ATLANTA BREAD COMPANY,03735074,640 W CROSSVILLE RD,ROSWELL,GA,US,34.056372,-84.378652
machine,ZPL3059279,MONSTER CAFE,02393497,1000 UNIVERSAL STUDIOS PLZ,ORLANDO,FL,US,28.47788,-81.473313
machine,ZPL3059284,WENDYS,07359009,2815 RALEIGH ROAD PKWY W,WILSON,NC,US,35.748165,-77.968362
machine,ZPL3059301,NOODLES & COMPANY,02426752,1100 US HIGHWAY 287 UNIT 100,BROOMFIELD,CO,US,39.91423,-105.024981
machine,ZPL305931W,STRAW HAT PIZZA,01612092,3463 FOOTHILL BLVD,LA CRESCENTA,CA,US,34.23347,-118.25476
machine,ZPL305932R,QDOBA MEXICAN GRILL,03326998,15470 ANDREWS DR,DENVER,CO,US,39.775039,-104.81071
machine,ZPL305933M,WENDYS,03748524,1808 S MIAMI BLVD,DURHAM,NC,US,35.945078,-78.838092
machine,ZPL305934H,YOUR PIE,01628614,3650 N FEDERAL HWY STE E,LIGHTHOUSE POINT,FL,US,26.364988,-80.079903
machine,ZPL305935C,WENDYS,01564035,1091 S HOVER ST,LONGMONT,CO,US,40.141522,-105.130849
machine,ZPL3059367,BURGERFI,01522619,2716 N UNIVERSITY DR,CORAL SPRINGS,FL,US,26.264317,-80.249899
machine,ZPL3059372,QDOBA MEXICAN GRILL,07182185,8152 S TRYON ST UNIT G,CHARLOTTE,NC,US,35.142731,-80.930322
machine,ZPL305938X,WENDYS,04060797,8305 SHELDON RD,TAMPA,FL,US,28.025068,-82.582984
machine,ZPL305940U,QDOBA MEXICAN GRILL,05355562,459 S MCCASLIN BLVD UNIT 1,LOUISVILLE,CO,US,39.962768,-105.163907
machine,ZPL305941P,QDOBA MEXICAN GRILL,07600628,1747 ROCKY MOUNTAIN AVE,LOVELAND,CO,US,40.413335,-105.002271
machine,ZPL305942K,GA TECH WOODRUFF HALL,03166937,890 CURRAN ST NW,ATLANTA,GA,US,33.779448,-84.406189
machine,ZPL305944A,NOODLES & COMPANY,01515948,995 MERIDIAN BLVD STE 104,FRANKLIN,TN,US,35.950877,-86.806655
machine,ZPL3059455,UNIV STUD/IOA/BURGER DIGS,02125999,1000 UNIVERSAL STUDIOS PLZ,ORLANDO,FL,US,28.47788,-81.473313
machine,ZPL3059460,BURGER KING,02498133,811 MADISON AVE N,DOUGLAS,GA,US,33.59333,-83.46329
machine,ZPL305947V,BURGERFI,01617075,365 CONEFLOWER DR,GARLAND,TX,US,32.931523,-96.615821
machine,ZPL305948Q,WENDYS,06960511,1630 NC HIGHWAY 67,JONESVILLE,NC,US,36.238873,-80.806021
machine,ZPL305949L,QDOBA MEXICAN GRILL,02478531,424 E SIX FORKS RD,RALEIGH,NC,US,35.340453,-78.278623
machine,ZPL305950N,WENDYS,02382725,1511 E END BLVD N,MARSHALL,TX,US,32.56648,-94.348829
machine,ZPL305951I,WENDYS,01639961,6348 LAKE WORTH BLVD,LAKE WORTH,TX,US,32.817009,-97.467862
machine,ZPL305952D,CAFE ESPRESSO,01539085,1100 CENTRAL AVE SE,ALBUQUERQUE,NM,US,35.059536,-106.810036
machine,ZPL3059543,WENDYS,04661031,6202 GUNN HWY,TAMPA,FL,US,28.064144,-82.551478
machine,ZPL305955Y,WENDY'S,01518057,6204 N ILLINOIS ST,FAIRVIEW HEIGHTS,IL,US,38.589622,-89.984792
machine,ZPL305956T,WENDYS,09139966,2423 S CHURCH ST,BURLINGTON,NC,US,36.081068,-79.476596
machine,ZPL305958J,QDOBA MEXICAN GRILL,07734519,2288 NW ALLIE AVE STE 850,HILLSBORO,OR,US,45.542766,-122.998977
machine,ZPL305959E,QDOBA MEXICAN GRILL,01882762,1625 28TH ST,BOULDER,CO,US,40.01491,-105.258578
machine,ZPL305960G,WENDY'S,01637333,9192 GLADES RD STE A,BOCA RATON,FL,US,26.367819,-80.188653
machine,ZPL305961B,WENDYS,09071377,450 KINGS HWY,SHREVEPORT,LA,US,32.481682,-93.741717
machine,ZPL3059626,WENDYS,02382725,1511 E END BLVD N,MARSHALL,TX,US,32.56648,-94.348829
machine,ZPL3059631,SUNTRUST SIMPLY PUUR,06524044,200 S ORANGE AVE FL 1,ORLANDO,FL,US,28.540358,-81.378943
machine,ZPL305964W,QDOBA MEXICAN GRILL,01055440,5188 S BROADWAY,ENGLEWOOD,CO,US,39.622254,-104.987923
machine,ZPL305965R,QDOBA MEXICAN GRILL,05080423,1600 E WOODLAWN RD STE 210,CHARLOTTE,NC,US,35.172168,-80.849311
machine,ZPL305966M,BURGERFI,01617075,365 CONEFLOWER DR,GARLAND,TX,US,33.516503,-94.669376
machine,ZPL305967H,NOODLES & COMPANY,01929084,1600 28TH ST BLDG 2F STE 1208,BOULDER,CO,US,40.014692,-105.258313
machine,ZPL3059697,WENDYS,09790748,1029 S JEFFERSON AVE,COOKEVILLE,TN,US,36.137966,-85.50173
machine,ZPL3059709,BURGERFI,01494966,6 S OCEAN BLVD,DELRAY BEACH,FL,US,26.461634,-80.058367
machine,ZPL3059714,WALGREENS,00758200,3339 LAS VEGAS BLVD S,LAS VEGAS,NV,US,36.121967,-115.171482
machine,ZPL305973U,BURGER KING,02135981,225 N ATLANTIC AVE,DAYTONA BEACH,FL,US,29.230213,-81.009929
machine,ZPL305974P,BURGER KING,01808775,164-17 UNION TPKE,FLUSHING,NY,US,40.717419,-73.824854
machine,ZPL305975K,SNEAKY PETE'S,01411047,7200 GADSDEN HWY,TRUSSVILLE,AL,US,33.638704,-86.581233
machine,ZPL305976F,PEI WEI ASIAN DINER,01616709,2283 SW 37TH AVE,MIAMI,FL,US,25.751625,-80.254604
machine,ZPL305977A,WHICH WICH,01528945,2002 RICHARD JONES RD,NASHVILLE,TN,US,36.104428,-86.808853
machine,ZPL3059785,BURGER KING,04593669,7650 W QUINCY AVE,DENVER,CO,US,39.638734,-105.076803
machine,ZPL3059790,BURGER KING,07966369,8531 FORT SMALLWOOD RD,PASADENA,MD,US,39.150697,-76.521467
machine,ZPL3059802,PEI WEI ASIAN DINER,07612392,1841 BELLE ISLE BLVD,OKLAHOMA CITY,OK,US,35.524033,-97.540852
machine,ZPL305981X,BURGER KING,09410678,1915 ARDEN WAY,SACRAMENTO,CA,US,38.597258,-121.422291
machine,ZPL305982S,BURGER KING,05623329,7800 STOCKTON BLVD STE A,SACRAMENTO,CA,US,38.474339,-121.418969
machine,ZPL305983N,POPEYES LOUISIANA KITCHEN,01580395,1472 AUSTIN HWY,SAN ANTONIO,TX,US,29.493319,-98.43448
machine,ZPL305984I,PEI WEI ASIAN DINER,07877450,4200 S LAMAR BLVD STE 100,AUSTIN,TX,US,30.232949,-97.80073
machine,ZPL305985D,7 ELEVEN,06020106,5590 POWERS CENTER PT,COLORADO SPRINGS,CO,US,38.841599,-104.832412
machine,ZPL3059868,EL TACO TOTE REAL MEXICAN,06191376,7101 N MESA ST,EL PASO,TX,US,31.836435,-106.554902
machine,ZPL3059873,SALSARITA'S,08454375,715 LOUISVILLE RD,ALCOA,TN,US,35.806391,-84.023459
machine,ZPL305988Y,BURGER KING,05818028,1436 W INTL SPEEDWAY BLVD,DAYTONA BEACH,FL,US,28.870385,-81.97802
machine,ZPL305989T,PEI WEI ASIAN DINER,08463756,11398 BANDERA RD STE 101,SAN ANTONIO,TX,US,29.549819,-98.662825
machine,ZPL305990V,BLAZING ONION GOURMET BURGERS,01442534,3000 184TH ST SW STE 840,LYNNWOOD,WA,US,47.831657,-122.27367
machine,ZPL305992L,BURGER KING,01224039,5121 FOOTHILLS BLVD,ROSEVILLE,CA,US,38.759232,-121.310004
machine,ZPL305993G,BURGER KING,07799489,110 N NOVA RD,ORMOND BEACH,FL,US,29.280903,-81.08277
machine,ZPL305994B,BURGER KING,08935459,9181 E STOCKTON BLVD,ELK GROVE,CA,US,38.436721,-121.400552
machine,ZPL3059956,BLAZING ONION GOURMET BURGERS,01442534,3000 184TH ST SW STE 840,LYNNWOOD,WA,US,47.831657,-122.27367
machine,ZPL3059961,BURGER KING,02142414,8637 ELK GROVE BLVD,ELK GROVE,CA,US,38.409061,-121.384243
machine,ZPL305997W,BURGER KING,02142481,7225 GREENHAVEN DR,SACRAMENTO,CA,US,38.494735,-121.523846
machine,ZPL305998R,BURGER KING,05794455,171 IRON POINT RD,FOLSOM,CA,US,38.643322,-121.190258
machine,ZPL305999M,BURGER KING,02135981,225 N ATLANTIC AVE,DAYTONA BEACH,FL,US,29.230213,-81.009929
machine,ZPL306000E,BURGER KING,08931607,3418 S ATLANTIC AVE,DAYTONA BEACH,FL,US,29.15214,-80.96968
machine,ZPL3060019,BURGER KING,01913468,6075 HORSESHOE BAR RD,LOOMIS,CA,US,38.818538,-121.191023
machine,ZPL3060024,BURGER KING,05742510,2171 S BEND AVE,SOUTH BEND,IN,US,41.699762,-86.217315
machine,ZPL306003Z,BURGER KING,07682743,5610 FREEPORT BLVD,SACRAMENTO,CA,US,38.524375,-121.497383
machine,ZPL306004U,BURGER KING,03840662,5809 GRAPE RD,MISHAWAKA,IN,US,41.712907,-86.187719
